CompoundID,InChIKey,SMILES,logS,logP,MW
C2902,BVGLIYRKPOITBQ-ANPZCEIESA-N,N(Cc1ccccc1)CCNCc1ccccc1.O=C(Cc1ccccc1)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C.O=C(Cc1ccccc1)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C,-5.225428724,5.727,909.124
C2908,YGRZMQRQQAWFAK-UHFFFAOYSA-N,CN(CCCC1(OC(c2c1cccc2)(C)C)c1ccc(cc1)C)C.Cl,-5.219767953,5.6477,359.933
C2914,IESVGUSNDICIGM-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1ccc(c(c1)Cl)Cl)C,-5.206410084,4.9897,336.169
C2915,BNWXPOSRRBVXAD-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1ccc(cc1Cl)Cl)C,-5.206410084,4.9897,336.169
C2916,WQDLJCDVQLHYOK-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1cc(Cl)cc(c1)Cl)C,-5.206410084,4.9897,336.169
C2918,SBWLAHWQJBFTFW-UHFFFAOYSA-N,CN(CCCC1CC(c2c1cccc2)(C)c1ccccc1)C.Cl,-5.202427754,5.6237,329.907
C2919,RUKQAPJWMOAWKA-UHFFFAOYSA-N,CN(CCC12CC3CC(C2c2ccccc2)CC(C1)C3)C.Cl,-5.199685936,5.3502,319.912
C2926,AXIPKWBIXSFROG-UHFFFAOYSA-N,CCCCCCCC[Sn](S[Sn](CCCCCCCC)(CCCCCCCC)CCCCCCCC)(CCCCCCCC)CCCCCCCC,-5.191144437,19.7736,948.79
C217,NFGXHKASABOEEW-UQHDCKCOSA-N,COC(CCC[C@H](C/C=C/C(=C/C(=O)OC(C)C)/C)C)(C)C,-5.1900001,5.062,310.471
C2929,PLZVEHJLHYMBBY-UHFFFAOYSA-N,CCCCCCCCCCCCCCN,-5.189648465,5.3465,213.403
C2930,IRBYNKOJMGCYPA-UHFFFAOYSA-N,Ic1ccc(nc1)SCCCCCCN1CSCC1.Cl,-5.188789856,5.0849,444.825
C2932,XXPDBLUZJRXNNZ-UHFFFAOYSA-N,CN(C(CN1c2ccccc2Sc2c1cccc2)C)C.Cl,-5.186195009,5.1064,320.88
C2934,NGZOZDKXUPYDFY-UHFFFAOYSA-N,Clc1ccc(cc1)C(=O)C(c1ccc(cc1)Cl)CN1CCCC1.Cl,-5.183749879,5.7956,384.727
C2937,UUFIZWJFMXMPSW-UHFFFAOYSA-N,CN(C(CC12CC3(C)CC(C2)(CC(C1)(C3)C)C)C)C.Cl,-5.180350373,5.5153,299.922
C2943,YNXOHEFIGBHBPG-UHFFFAOYSA-N,Brc1ccc(nc1)SCCCCCCCN1CCSC1.Cl.Cl,-5.171564712,6.4349,448.312
C2948,UPUDZFFFZRSNAE-UHFFFAOYSA-N,Nc1ccc(cc1)c1c2ccccc2nc2c1ccc(c2)N,-5.165343281,5.3818,285.343
C2951,CGDSFZBQGDHARN-UHFFFAOYSA-N,OC(=O)C(=O)O.CCC(=O)N(CC(N1CCC(CC1)(O)c1ccccc1)C)Cc1ccccc1.CCC(=O)N(CC(N1CCC(CC1)(O)c1ccccc1)C)Cc1ccccc1,-5.160602254,6.626,851.081
C2955,PBTJOTZZTRRCSV-UHFFFAOYSA-N,OS(=O)(=O)SCCNCCCCCOc1cccc(n1)OCCCCCNCCSS(=O)(=O)O,-5.154040674,5.3744,561.757
C2956,VNONOKVNCRGYBP-UHFFFAOYSA-N,CCCCCCCCSCCCCCN1CSCC1.Cl,-5.153112936,5.9966,340.031
C2957,JUIYSFPOULFJDP-UHFFFAOYSA-N,CCCCCCCSCCCCCCN1CCSC1.Cl,-5.153112936,5.9966,340.031
C2964,BPGOVPPTXCAFFA-UHFFFAOYSA-N,CCN(CCCNc1nc(c(o1)c1ccccc1)c1ccccc1)CC,-5.147220495,5.2254,349.469
C226,ZOKXUAHZSKEQSS-UHFFFAOYSA-N,CCCCSP(=O)(SCCCC)SCCCC,-5.1399999,6.6944,314.511
C2987,UZMPCPFDZYTEJG-UHFFFAOYSA-N,CNCC/C=C/1\c2ccccc2C=Cc2c1cccc2.Cl,-5.12760962,5.4045,297.822
C2988,WIILDCMHDCIZQR-UHFFFAOYSA-N,Clc1ccc(nc1)SCCCCCCCCN1CCSC1.Cl,-5.125035151,5.9139,381.427
C227,MQIUGAXCHLFZKX-UHFFFAOYSA-N,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-5.1100001,6.7212,390.556
C2998,GGOYNTDJWDKZSC-UHFFFAOYSA-N,CC(N(C)C)CC12CC3(C)CC(C1)(C)CC(C2Cl)(C3)C.Cl,-5.109252645,5.7326,334.367
C3000,ZQMBKJWVFPOZHQ-UHFFFAOYSA-N,CN(CC(CC1(OC(c2c1cccc2)(C)C)c1ccccc1)C)C.Cl,-5.109069656,5.5853,359.933
C3002,WRJIIPWMHJEZHX-UHFFFAOYSA-N,CCCCC(C(=O)Nc1c(C)cccc1C)N(CC)CC.Cl,-5.107886697,5.0175,326.905
C3005,OEEHXSFHUNVJJI-UHFFFAOYSA-N,N#CC(c1ccc2c(c1)cccc2)(CC=C(C)C)CCN(C)C.Cl,-5.107046635,5.71118,342.905
C3014,AUILENMSDXFKBX-UHFFFAOYSA-N,Brc1ccc(nc1)OCCCCCCCCN1CCSC1.Cl,-5.095387713,5.3097,409.812
C228,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,COc1ccc(cc1C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1)Cl,-5.0900002,5.8952,494.004
C3021,QITYSCXABSQPCC-UHFFFAOYSA-N,Clc1cccc2c1nc(OCCCCCN1CSCC1)cc2C.Cl,-5.076234786,5.4919,387.367
C3024,VYGQXRZAHIZHQV-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)(O)c1cccc(c1)C(F)(F)F.Cl,-5.071729115,5.5309,445.878
C3027,WKBWEUKBTUIKJX-AQFVONAPSA-N,COc1cccc(c1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.070442981,5.4418,413.98
C3028,VSBQZCIWVWNXFK-AQFVONAPSA-N,COc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.070442981,5.4418,413.98
C3030,XIYZPVVABJHQTA-UHFFFAOYSA-N,C1CCC(C1)NCC1CCC(CC1)CNC1CCCC1.Cl.Cl,-5.070130556,6.243,351.398
C3041,URBVIISFALGUAB-LZWUXPCZSA-N,OCCN1CCN(CC1)CC/C=C/1\c2cc(Cl)ccc2OCc2c1cccc2.Cl.Cl,-5.055753083,5.1439,471.848
C3043,PWGBOISWWGVGSX-JVFQMWRPSA-N,CCCCCCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.053209717,5.7708,363.964
C3050,ZUNJWRJEKCRIMZ-UHFFFAOYSA-N,Clc1cc2NC(CSCc3ccccc3)NS(=O)(=O)c2cc1S(=O)(=O)N,-5.044143618,5.2794,433.953
C3052,RHGQOMYDGHIKFH-GNOQXXQHSA-K,CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[Bi+3],-5.042437045,14.3214,1053.34
C3058,POBVODLJHWXYOA-UHFFFAOYSA-N,N(Cc1cccs1)CC1CCC(CC1)CNCc1cccs1.Cl.Cl,-5.034892862,6.8812,407.464
C3063,UPUDVKWQBVIKBG-UHFFFAOYSA-N,CCOc1ccc(cc1OCC)Cc1nccc2c1cc(OCC)c(c2)OCC.Cl,-5.025846107,6.2224,431.952
C3071,NBSYUEKYJQKRTJ-UHFFFAOYSA-N,FC(c1cc(OCCCCCN2CSCC2)nc2c1cccc2)(F)F.Cl,-5.020647426,5.5489,406.893
C3072,HCTBJOARGXIKTD-UHFFFAOYSA-N,O=C1NC(CC2(O1)CCN(CC2)CCCC(=O)c1ccc(cc1)F)c1ccccc1.Cl,-5.019828142,5.5631,446.942
C3075,IJLPAGBWPSGGDR-CNNNCVBWSA-N,COc1cc(CCN2CC[C@@]34[C@H]([C@H]2Cc2c4cc(cc2)O)CCCC3)cc(c1OC)OC.Cl,-5.015896948,5.459,474.032
C3084,SGTNSNPWRIOYBX-UHFFFAOYSA-N,COc1ccc(cc1OC)CCN(CCCC(c1ccc(c(c1)OC)OC)(C(C)C)C#N)C,-5.007235261,5.09308,454.602
C3085,NTLSVAIWZWNKNB-UHFFFAOYSA-N,Clc1ccccc1CNCCCCNCc1ccccc1Cl.Cl.Cl,-5.006618536,7.0388,410.209
C3094,ZYTHLJLPPSSDIP-UHFFFAOYSA-N,CCOC(=O)C1(CCN(CC1)CCc1ccc(cc1)N)c1ccccc1.Cl.Cl,-4.999381771,5.5313,425.392
C3096,WMPOQBVJQZWVBU-HQRUICKWSA-N,OCCN1CCN(CC1)CC/C=C\1/c2ccccc2Sc2c1ccc(c2)OC.Cl.Cl,-4.992175323,5.0713,469.467
C3103,AVQFFCMOLKKCEM-RFZNCAAWSA-N,OCCN1CCN(CC1)C/C=C/1\c2ccccc2Sc2c1cccc2Cl.Cl.Cl,-4.985926359,5.326,459.86
C3105,SGDJEEPRBXBRJK-BWLGBDCWSA-N,Fc1ccc(cc1)/C(=N\N=C(N)N)/c1ccc(cc1)C(F)(F)F.Cl,-4.985486673,5.0729,360.737
C3111,JODMGWMPQPXDHV-UHFFFAOYSA-N,CN1C2CCC1CC(C2)OC(=O)C(=C)c1ccc(cc1)C(F)(F)F.CN1C2CCC1CC(C2)OC(=O)C(=C)c1ccc(cc1)C(F)(F)F.CN1C2CCC1CC(C2)OC(=O)C(=C)c1ccc(cc1)C(F)(F)F.CN1C2CCC1CC(C2)OC(=O)C(=C)c1ccc(cc1)C(F)(F)F.O,-4.971126841,15.2353,1375.42
C3112,IEPPCSKVUNZEMU-UHFFFAOYSA-N,CC(N(C(=O)c1ccco1)c1ccccc1)CN1CCC(CC1)(O)c1ccccc1.Cl,-4.967713455,5.0384,440.962
C3113,SNZADUDEPOWBBM-UHFFFAOYSA-N,CC(NCCCC12CC3CC(C2)CC(C1)C3)(C)C.Cl,-4.964852446,5.564,285.896
C3120,GDGHUKIIRSLWAL-UHFFFAOYSA-N,CC(=O)OC(CN1CCN(CC1)c1ccc(cc1C)C)COc1ccccc1C(=O)C.Cl.Cl,-4.960359044,5.2456,497.454
C3126,JFIOVJDNOJYLKP-UHFFFAOYSA-N,Clc1cc(Sc2cc(Cl)cc(c2O)Cl)c(c(c1)Cl)O,-4.949436349,5.8626,356.052
C3127,FHYXHYXRWQFHHO-UHFFFAOYSA-N,CCCCCCCCCCCCCCNCCSS(=O)(=O)O,-4.945343307,6.2848,353.584
C3140,AFEAUYYSRPFHIA-UHFFFAOYSA-N,CCN(CCCC(Nc1c(C)cnc2c1ccc(c2)Cl)C)CC,-4.934789883,5.192,333.899
C3146,AZVASGSKQTWFCU-UHFFFAOYSA-N,CNCCCC1(CC(c2c1cccc2)C)c1ccccc1.Cl,-4.923187667,5.6724,315.88
C248,HUWXDEQWWKGHRV-UHFFFAOYSA-N,Nc1ccc(cc1Cl)c1ccc(c(c1)Cl)N,-4.9200001,4.9872,253.127
C3152,NWEOHFSKEFZFOY-UHFFFAOYSA-N,CNCCC12CC3CC(C2c2ccccc2)CC(C1)C3.Cl,-4.918538928,5.3989,305.885
C3158,DTVDOFSPTLXDKL-CQSXPVNESA-N,COc1cc(CCN2CC[C@@]34[C@H]([C@H]2Cc2c4cc(cc2)O)CCCC3)ccc1OC.Cl,-4.914197433,5.4504,444.006
C3175,YIDJSSCLYWZDHK-UHFFFAOYSA-N,OC(=O)C(=O)O.CCC(=O)N(c1ccccc1)C(CN1CCN(CC1)c1ccccc1)C.CCC(=O)N(c1ccccc1)C(CN1CCN(CC1)c1ccccc1)C,-4.890685047,6.442,793.005
C3179,UCDKONUHZNTQPY-UHFFFAOYSA-N,Brc1cc(CN(C2CCCCC2)C)c(c(c1)Br)N.Cl,-4.887169116,5.9415,412.591
C3182,FTRNOUCMCKWOKR-UHFFFAOYSA-N,Clc1cnc(c(c1)Cl)SCCCCCCN1CSCC1.Cl,-4.882750812,5.7871,387.819
C3188,LTWIBTYLSRDGHP-HCURTGQUSA-N,Clc1ccc(cc1)/C=N/N/C(=N/N=C/c1ccc(cc1)Cl)/N.Cl,-4.880558231,5.1589,370.664
C3190,XDHCPAIEZGPQSB-XMMWENQYSA-N,OS(=O)(=O)NC1CCCCC1.CN(CC/C=C/1\c2ccccc2CN(c2c1cccc2)C)C,-4.877054713,6.268,471.655
C3202,CZJHALUOIGDGOP-UHFFFAOYSA-N,CNC(CC12CC3(C)CC(C2)(CC(C1)(C3)C)C)C.Cl,-4.869626835,5.564,285.896
C3207,WZOMEARVDFBWTD-JVFQMWRPSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1cccs1.Cl,-4.86595003,5.4947,389.982
C3210,JMUDZEPANZIPCH-UHFFFAOYSA-N,COc1ccc(cc1)C(CC(=O)c1ccccc1)NCc1ccccc1.Cl,-4.861790344,5.992,381.895
C3214,VBJPLMJXXYLNKP-UHFFFAOYSA-N,CN(C(CC12CC3CC(C1)CC(C2)(C3)CC(N(C)C)C)C)C.Cl.Cl,-4.853247514,5.8574,379.451
C3216,QPBWWFZYFRFGSD-VXQMPNGUSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCCCC(=O)c1ccccc1,-4.849278473,5.4417,403.556
C3227,PZUKSYIIPYFJAB-UHFFFAOYSA-N,Cc1cc(OCCCCCCN2CSCC2)nc2c1cccc2.Cl.Cl,-4.840073809,6.0306,403.409
C3228,CITLTOAOKDLBDU-UHFFFAOYSA-N,Clc1ccc(cc1)CNCC1CCN(CC1)Cc1ccccc1.Cl.Cl,-4.838341367,6.2746,401.801
C3229,MWIPQHBQBXDRQA-UHFFFAOYSA-N,CNCCCC1(C=C(c2c1cccc2)C)c1ccccc1.Cl,-4.835882932,5.5821,313.864
C3231,VKBPZWOOYLNYSW-YGICXTQQSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccccc1.Br,-4.833904011,5.5893,428.405
C3232,VKBPZWOOYLNYSW-RXTAPGOISA-N,Oc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2)N(CC1)CCc1ccccc1.Br,-4.833904011,5.5893,428.405
C3233,GGHPAKFFUZUEKL-UHFFFAOYSA-M,CCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],-4.833880186,6.0253,344.486
C3234,ZJJHSYPKCVNRKD-UHFFFAOYSA-N,C(CCSc1ccc2c(n1)cccc2)CCCN1CSCC1.Cl.Cl,-4.831225409,6.4355,405.448
C1676,VGKDLMBJGBXTGI-SJCJKPOMSA-N,CN[C@H]1CC[C@H](c2c1cccc2)c1ccc(c(c1)Cl)Cl	,-4.83,5.5705,306.23
C3236,PYVUMAGVCSQCBD-UHFFFAOYSA-N,CC(C1Nc2cc(Cl)c(cc2S(=O)(=O)N1)S(=O)(=O)N)c1ccccc1,-4.822341019,5.1497,401.888
C3244,YORNKOJOAYSWBP-UHFFFAOYSA-N,CC(NC(CC12CC3CC(C1)CC(C2Cl)C3)C)C.Cl,-4.813147357,5.3896,306.314
C3245,BPYKTIZUTYGOLE-IFADSCNNSA-N,C=CC1=C(C)/C(=C/c2[nH]c(c(c2C)CCC(=O)O)Cc2[nH]c(c(c2CCC(=O)O)C)/C=C/2\NC(=O)C(=C2C=C)C)/NC1=O,-4.812670507,5.1888,584.662
C3261,BRUIVTQOZKHRLZ-YGICXTQQSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccccc1.Cl,-4.786326328,5.4332,383.954
C3268,GPWXGAXWESIXQU-UHFFFAOYSA-N,OS(=O)(=O)O.O=C(C(c1ccccc1)c1ccccc1)OC1CN2CCC1CC2.O=C(C(c1ccccc1)c1ccccc1)OC1CN2CCC1CC2.O.O,-4.773117315,7.087,776.935
C274,XLNZEKHULJKQBA-UHFFFAOYSA-N,CCOP(=S)(SCSC(C)(C)C)OCC,-4.7600002,5.1569,288.431
C3286,MKMDMYXUXRAIMQ-UHFFFAOYSA-N,OC(CN1CCN(CC1)c1ccccc1)COc1cc(C)ccc1C(C)C.Cl.Cl,-4.752217708,5.2872,441.434
C3291,DSEVZPBSGUGCAY-UHFFFAOYSA-N,CCN(CC(c1ccc2c(c1)c1ccccc1cc2)O)CC.Cl,-4.747488189,5.1702,329.864
C3313,KTFGSVWWMYCIJB-UHFFFAOYSA-N,CN(CCC=C1c2ccsc2SCc2c1cccc2)C.Cl,-4.715238062,5.5392,337.93
C3318,LUSHIYVPITXVAK-UHFFFAOYSA-N,OS(=O)(=O)SCCNCCC(c1ccccc1)(c1ccccc1)c1ccccc1,-4.710369334,6.0084,427.58
C3321,CRIORHLFFJUMFG-OCIYDRMTSA-N,CCCOc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C.Br,-4.707467429,5.0596,380.362
C3330,SXULDGPVPLBPKQ-UHFFFAOYSA-N,CC(N(C(C)C)C)CC12CC3CC(C2)CC(C1)C3.Cl,-4.695038327,5.1236,285.896
C3334,QARPSPWVAKPFSK-YGICXTQQSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCOc1ccccc1.Cl,-4.692994631,5.2695,399.954
C3343,ZCQGVMCLCWQOPN-UHFFFAOYSA-N,Cc1ccc(cc1C)CCNCC1CCc2c(N1)cccc2.Cl,-4.68782698,5.1933,330.895
C3346,KYGOFVXOIQYJSF-UHFFFAOYSA-N,CCC1OC(c2c1cccc2)(CCCN(C)C)c1ccccc1.Cl,-4.684658344,5.5553,345.906
C3348,KUBIYDREAGSHMB-UHFFFAOYSA-N,CN(CCC1(CC(c2c1cccc2)C)c1ccccc1)C.Cl,-4.683951269,5.2336,315.88
C3349,ZIIJJOPLRSCQNX-UHFFFAOYSA-N,CCN(CCN1C(=O)CN=C(c2c1ccc(c2)Cl)c1ccccc1F)CC.Cl.Cl,-4.682146028,5.1095,460.8
C3350,HTAUUADKDLLMRU-UHFFFAOYSA-N,CCOP(=O)(N1CCCC1=O)Cc1ccc(cc1)c1nc2c(s1)cccc2,-4.681155576,5.2532,400.431
C3352,QOYHHIBFXOOADH-UHFFFAOYSA-N,Fc1ccc(cc1)C(c1ccc(cc1)F)CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1,-4.677227244,5.6371,475.573
C3357,QMQBBUPJKANITL-MYXGOWFTSA-N,CCC(=O)O[C@](c1ccccc1)([C@@H](CN(C)C)C)Cc1ccccc1.Cl,-4.672025096,5.0775,375.932
C3363,GHAFORRTMVIXHS-UHFFFAOYSA-L,Brc1c(Br)c(Br)c2c(c1Br)C(=O)OC2(c1ccc(c(c1)S(=O)(=O)[O-])O)c1ccc(c(c1)S(=O)(=O)[O-])O.[Na+].[Na+],-4.668690754,6.5799,837.997
C3365,PVEPNJZYFVEYDT-UHFFFAOYSA-N,CN(CCC(c1ccccc1)C1CCCCC1)C.Cl,-4.667573165,5.1042,281.864
C3368,YVUQSNJEYSNKRX-UHFFFAOYSA-N,Fc1ccc(cc1)C(c1ccc(cc1)F)CCCN1CCC(CC1)n1c(=O)[nH]c2c1cccc2,-4.664225351,5.7949,461.546
C3377,UXZQBAUCVHFILC-UHFFFAOYSA-N,CCN(CCOC(=O)N(c1ccccc1)c1ccccc1)CC.Cl,-4.655610492,5.1051,348.867
C3379,FSWSKIYYIMFQIT-UHFFFAOYSA-N,CN(CCCC1(OC(c2c1cccc2)(C)C)c1ccccc1)C.Cl,-4.65247366,5.3393,345.906
C3392,TYYIOZHLPIBQCJ-UHFFFAOYSA-N,ClC(C(c1ccc(cc1)N)c1ccc(cc1)N)(Cl)Cl,-4.637035902,5.5155,315.625
C3394,BPEUAZQCLHIVHY-UHFFFAOYSA-N,CCCCCCCCCSCCCN1CCSC1.Cl,-4.634119043,5.6065,326.004
C3395,RMYUDBIWUBWSPC-UHFFFAOYSA-N,CCCCCCCSCCCCCN1CCSC1.Cl,-4.634119043,5.6065,326.004
C3396,LOIRYAMMDZIGOO-UHFFFAOYSA-N,CCCCCCSCCCCCCN1CCSC1.Cl,-4.634119043,5.6065,326.004
C3408,CFZVHPKDNFUKEV-UHFFFAOYSA-N,OCC(c1ccc2c(c1)nc(o2)c1ccccc1)C.OCC(c1ccc2c(c1)nc(o2)c1ccccc1)C.OCC(c1ccc2c(c1)nc(o2)c1ccccc1)C.OCC(c1ccc2c(c1)nc(o2)c1ccccc1)C.O,-4.624184822,14.2981,1031.2
C3411,LKWPAJGJFSXUQP-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1)CCN1CCN(CC1)c1cnccn1.Cl.Cl,-4.617851835,5.4277,431.401
C3413,ILTQGUCGNHVYOU-UHFFFAOYSA-N,CC=C(c1ccc(cc1)OCC(CN1CCN(CC1)c1ccccc1)O)C.Cl.Cl,-4.617574933,5.2786,439.418
C3416,YDULHULNQBBPCX-UHFFFAOYSA-N,Brc1ccc(nc1)SCCCCCCN1CSCC1.Cl,-4.614257945,5.2428,397.825
C3424,SZIOUVHAMOMVLJ-UHFFFAOYSA-N,Clc1ccc(nc1)SCCCCCCCN1CCSC1.Cl,-4.606087109,5.5238,367.4
C3436,OJPWHUOVKVKBQB-UHFFFAOYSA-N,OS(=O)(=O)O.CCN(CCCC(Nc1ccnc2c1ccc(c2)Cl)C)CC,-4.595817436,5.3116,417.951
C3439,VXEAYBOGHINOKW-UHFFFAOYSA-N,CN(CC/C=C/1\c2ccccc2C=Cc2c1cccc2)C.Cl,-4.592491605,5.3558,311.848
C3445,PRYMXHIMDPCGRF-UHFFFAOYSA-N,OCCN1CCN(CC1)CCC(=O)N1c2ccccc2Sc2c1cc(Cl)cc2.Cl.Cl,-4.587161009,5.0141,490.874
C3448,DKMGXHJWXGGADS-UHFFFAOYSA-N,CCN(CCCC(Nc1cc(OC)cc2c1nccc2)C)CC.Cl,-4.582183097,5.0408,351.914
C3459,JUOZATSMKDYYGH-UHFFFAOYSA-N,CN(CCOC(c1ccc(cc1)Br)(c1ccccc1)C)C.Cl,-4.576569426,5.0928,384.738
C3461,IGJPXFSNRBWVEN-UHFFFAOYSA-N,OC(=O)C(=O)O.CNCC=C(c1ccc(cc1)Cl)c1ccc(cc1)Cl.CNCC=C(c1ccc(cc1)Cl)c1ccc(cc1)Cl,-4.573670815,9.2264,674.441
C3465,BYWIEEUABBZFEE-UHFFFAOYSA-N,CCN(CCOc1ccccc1C(=O)CCc1ccccc1)CC.Cl,-4.567817892,5.0247,361.906
C3467,FBCSVCRUGIQTDR-UHFFFAOYSA-L,[O-]S(=O)(=O)C(CC(S(=O)(=O)[O-])c1ccccc1)Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1.[Na+].[Na+],-4.566718716,5.2306,571.555
C3481,MYAPKIZEEJRDPD-UHFFFAOYSA-N,Brc1cnc(c(c1)Br)OCCCCCCNCCSS(=O)(=O)O,-4.552298698,5.1431,492.247
C3484,XUPZAARQDNSRJB-SJDTYFKWSA-N,CN(CC/C=C\1/c2ccccc2SCc2c1cccc2)C.Cl,-4.548807044,5.4777,331.903
C3485,ONWYYGBIGCFYRF-UHFFFAOYSA-N,CCC(=O)c1ccc2c(c1OCC(CN1CCN(CC1)c1ccccc1)O)cccc2.Cl.Cl,-4.54846719,5.6013,491.45
C3486,YRSXWPMXFWKKLH-UHFFFAOYSA-N,CCC(=O)c1ccc(c2c1cccc2)OCC(CN1CCN(CC1)c1ccccc1)O.Cl.Cl,-4.54846719,5.6013,491.45
C3492,AFRMBEPXLCTCKZ-UHFFFAOYSA-N,CN(CC=C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)C.Cl,-4.543229877,5.7887,342.691
C3504,IZTHVPMGJIGDKL-UHFFFAOYSA-N,CCN(CCC(c1ccccc1)(C1CCCCC1)O)CC.Cl,-4.535846118,4.9884,325.916
C3507,JSDOMRGYHWMEOM-UHFFFAOYSA-N,CCCCCOc1ccc(cc1)C(=O)CCN1CCCCC1.Cl,-4.533969878,5.0542,339.9
C3509,VHHCABARYUXCEG-LWBVMVAASA-N,CCCCCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-4.531160074,5.3807,349.938
C332,UBCKGWBNUIFUST-BJMVGYQFSA-N,Cl/C=C(\c1cc(Cl)c(cc1Cl)Cl)/OP(=O)(OC)OC,-4.52,5.6015,365.962
C3525,IXCKMBNPNHSVAG-UHFFFAOYSA-N,Clc1cc(OCCCCCN2CSCC2)nc2c1cccc2.Cl,-4.507641881,5.1835,373.34
C3526,ANGGSFDEEKAZDP-TYMHPWAKSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)Cc1ccccc1.Br,-4.506816402,5.5468,414.379
C1680,MLKXDPUZXIRXEP-MFOYZWKCSA-N,OC(=O)CC1=C(C)/C(=C/c2ccc(cc2)S(=O)C)/c2c1cc(F)cc2	,-4.5,5.2312,356.411
C3535,LYCOGTNKKCCKLN-UHFFFAOYSA-N,CCC(=O)c1ccc(cc1)OCC(CN1CCN(CC1)c1cccc(c1)C(F)(F)F)O.Cl.Cl,-4.494863655,5.4669,509.389
C3537,MNMGNPZLUMHSKK-UHFFFAOYSA-N,Oc1ccc2c(c1)C1(C)CCN(C(C2)C1C)CCc1ccccc1.Br,-4.49404237,5.0551,402.368
C3540,NIKHXOYLHFLXFU-YGICXTQQSA-N,Oc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-4.491425774,5.1388,399.953
C3543,USAAVKOPISTKKF-UHFFFAOYSA-N,Clc1ccccc1CNCCCNCc1ccccc1Cl.Cl.Cl,-4.487299549,6.6487,396.182
C3550,FDCBVWSPDQQNRQ-UHFFFAOYSA-N,CCCc1cc(OCCCCCNCCSS(=O)(=O)O)nc2c1cccc2,-4.481951358,5.3337,412.567
C3569,CRRLVLBCRZIHHS-LWBVMVAASA-N,CC(CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)C.Cl,-4.468450337,5.2366,349.938
C3570,CRWAQORBUBHIDG-UHFFFAOYSA-N,CNCCCC1(CCc2c1cccc2)c1ccccc1.Cl,-4.466965466,5.1114,301.854
C3578,KFYRPLNVJVHZGT-UHFFFAOYSA-N,CN(CCC=C1c2ccccc2CCc2c1cccc2)C.Cl,-4.463324654,4.9706,313.864
C341,XEFQLINVKFYRCS-UHFFFAOYSA-N,Clc1ccc(c(c1)O)Oc1ccc(cc1Cl)Cl,-4.46,5.1447,289.542
C3589,LDPUUCGOLVUXRV-UHFFFAOYSA-N,ClCCN(CCOc1ccc(cc1)OCCN(CCCl)CC)CC.Cl.Cl,-4.454812058,5.1696,450.271
C345,OWNRRUFOJXFKCU-IZZNHLLZSA-N,Brc1ccc(cc1)c1ccc(cc1)[C@@H](C[C@H](c1c(=O)oc2c(c1O)cccc2)c1ccccc1)O,-4.4499998,7.1837,527.405
C3596,RADLXCPDUXFGFF-UHFFFAOYSA-N,CN(CCC=C1c2ccccc2C(c2c1cccc2)(C)C)C.Cl,-4.447550257,5.5113,327.891
